cost,brand,model_name,modelDate,mileage,bodyType,color,engineDisplacement,enginePower,fuelType,vehicleTransmission,drive,wheel,state,ownersCount,pts,customs
1670000,audi,a6,2016,65000,седан,чёрный,1.8,190,Бензин,роботизированная,передний,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
1330000,audi,a6,2014,207000,седан,чёрный,2.0,180,Бензин,вариатор,передний,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
4300000,audi,q7,2016,55000,внедорожник 5 дв.,белый,3.0,249,Дизель,автоматическая,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
1780000,audi,a6,2012,126000,седан,коричневый,3.0,245,Дизель,роботизированная,полный,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
6500000,audi,rs5,2018,46000,купе,зелёный,2.9,450,Бензин,автоматическая,полный,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
1320000,audi,a6,2012,202937,седан,коричневый,2.0,180,Бензин,вариатор,передний,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
1395000,audi,q7,2008,230000,внедорожник 5 дв.,чёрный,4.1,326,Дизель,автоматическая,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
1298000,audi,q3,2013,189478,внедорожник 5 дв.,белый,2.0,170,Бензин,роботизированная,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
4899000,audi,q7,2019,89528,внедорожник 5 дв.,серый,3.0,249,Дизель,автоматическая,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
1339000,audi,q7,2008,169622,внедорожник 5 дв.,красный,3.0,238,Дизель,автоматическая,полный,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
2160000,audi,a7,2014,112300,лифтбек,серый,3.0,310,Бензин,роботизированная,полный,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
3599000,audi,allroad,2015,57000,универсал 5 дв.,серый,3.0,245,Дизель,роботизированная,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
3400000,audi,q7,2015,127000,внедорожник 5 дв.,чёрный,3.0,249,Дизель,автоматическая,полный,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
1899000,audi,q5,2015,174661,внедорожник 5 дв.,серый,2.0,225,Бензин,автоматическая,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
1100000,audi,a6,2009,160000,седан,чёрный,3.0,290,Бензин,автоматическая,полный,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
