cost,brand,model_name,modelDate,mileage,bodyType,color,engineDisplacement,enginePower,fuelType,vehicleTransmission,drive,wheel,state,ownersCount,pts,customs
1425000,mitsubishi,outlander,2018,118389,внедорожник 5 дв.,чёрный,2.0,146,Бензин,вариатор,передний,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
150000,mitsubishi,legnum,1998,300000,универсал 5 дв.,красный,2.4,165,Бензин,автоматическая,передний,Правый,Не требует ремонта,3 или более,Оригинал,Растаможен
1899000,mitsubishi,outlander,2018,76213,внедорожник 5 дв.,белый,2.0,146,Бензин,вариатор,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
1249000,mitsubishi,outlander,2013,152621,внедорожник 5 дв.,чёрный,2.0,146,Бензин,вариатор,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
620000,mitsubishi,lancer,2008,81722,седан,синий,1.8,143,Бензин,вариатор,передний,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
1145000,mitsubishi,outlander,2011,89900,внедорожник 5 дв.,чёрный,2.0,147,Бензин,вариатор,передний,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
1285000,mitsubishi,outlander,2014,101000,внедорожник 5 дв.,чёрный,2.0,146,Бензин,вариатор,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
887000,mitsubishi,asx,2012,142546,внедорожник 5 дв.,красный,1.6,117,Бензин,механическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
1020000,mitsubishi,outlander,2012,134082,внедорожник 5 дв.,белый,2.4,170,Бензин,вариатор,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
1061000,mitsubishi,asx,2014,96715,внедорожник 5 дв.,серебристый,1.8,140,Бензин,вариатор,передний,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
715000,mitsubishi,lancer,2011,132370,седан,белый,1.5,109,Бензин,автоматическая,передний,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
1049990,mitsubishi,l200,2014,134000,пикап двойная кабина,серый,2.5,136,Дизель,механическая,полный,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
1625000,mitsubishi,outlander,2015,105740,внедорожник 5 дв.,белый,2.0,146,Бензин,вариатор,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
655000,mitsubishi,pajero,2003,168000,внедорожник 3 дв.,зелёный,3.2,175,Дизель,автоматическая,полный,Правый,Не требует ремонта,2 владельца,Оригинал,Растаможен
1249000,mitsubishi,outlander,2013,152621,внедорожник 5 дв.,чёрный,2.0,146,Бензин,вариатор,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
1223000,mitsubishi,outlander,2013,148000,внедорожник 5 дв.,белый,2.0,146,Бензин,вариатор,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
2020000,mitsubishi,outlander,2017,84335,внедорожник 5 дв.,серебристый,2.4,167,Бензин,вариатор,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
