cost,brand,model_name,modelDate,mileage,bodyType,color,engineDisplacement,enginePower,fuelType,vehicleTransmission,drive,wheel,state,ownersCount,pts,customs
1077000,skoda,octavia,2013,145015,универсал 5 дв.,белый,1.8,180,Бензин,роботизированная,передний,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
490000,skoda,fabia,2012,139000,хэтчбек 5 дв.,серебристый,1.2,70,Бензин,механическая,передний,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
1399000,skoda,rapid,2020,5532,лифтбек,синий,1.6,110,Бензин,автоматическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
677000,skoda,rapid,2015,215369,лифтбек,белый,1.6,90,Бензин,механическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
2449000,skoda,kodiaq,2018,100353,внедорожник 5 дв.,чёрный,2.0,180,Бензин,роботизированная,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
915000,skoda,yeti,2014,135375,внедорожник 5 дв.,бежевый,1.4,122,Бензин,роботизированная,передний,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
2790000,skoda,kodiaq,2021,6000,внедорожник 5 дв.,зелёный,1.4,150,Бензин,роботизированная,передний,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
3049000,skoda,kodiaq,2019,14747,внедорожник 5 дв.,чёрный,2.0,180,Бензин,роботизированная,полный,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
879000,skoda,octavia,2015,126000,лифтбек,коричневый,1.6,110,Бензин,механическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
799000,skoda,yeti,2012,126132,внедорожник 5 дв.,синий,1.8,152,Бензин,роботизированная,полный,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
1349000,skoda,octavia,2018,52554,лифтбек,серый,1.6,110,Бензин,механическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
1474000,skoda,octavia,2017,135461,лифтбек,синий,1.8,180,Бензин,механическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
729000,skoda,rapid,2014,136534,лифтбек,серый,1.6,105,Бензин,автоматическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
1129000,skoda,superb,2012,175236,лифтбек,белый,2.0,140,Дизель,роботизированная,передний,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
1860000,skoda,superb,2019,155223,лифтбек,коричневый,2.0,220,Бензин,роботизированная,передний,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
299000,skoda,superb,2004,276087,седан,серебристый,1.8,150,Бензин,механическая,передний,Левый,Не требует ремонта,3 или более,Дубликат,Растаможен
727000,skoda,octavia,2012,80071,лифтбек,серый,1.6,102,Бензин,механическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
512900,skoda,fabia,2012,160442,хэтчбек 5 дв.,жёлтый,1.6,105,Бензин,автоматическая,передний,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
199000,skoda,fabia,2003,230723,универсал 5 дв.,синий,1.4,101,Бензин,механическая,передний,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
910000,skoda,octavia,2016,177282,лифтбек,белый,1.6,110,Бензин,автоматическая,передний,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
1295000,skoda,octavia,2016,85517,лифтбек,чёрный,1.8,180,Бензин,роботизированная,передний,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
630000,skoda,yeti,2012,139000,внедорожник 5 дв.,синий,1.2,105,Бензин,роботизированная,передний,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
820000,skoda,rapid,2017,82000,лифтбек,белый,1.6,110,Бензин,автоматическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
529000,skoda,fabia,2012,150000,хэтчбек 5 дв.,серебристый,1.4,86,Бензин,механическая,передний,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
1199000,skoda,rapid,2021,1,лифтбек,синий,1.6,110,Бензин,автоматическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
1099000,skoda,rapid,2017,65000,лифтбек,зелёный,1.4,125,Бензин,роботизированная,передний,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
1399000,skoda,octavia,2019,126080,лифтбек,белый,1.6,110,Бензин,автоматическая,передний,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
700000,skoda,rapid,2015,143000,лифтбек,белый,1.6,105,"Бензин,газобаллонноеоборудование",механическая,передний,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
650000,skoda,fabia,2012,183000,хэтчбек 5 дв.,красный,1.2,105,Бензин,роботизированная,передний,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
875000,skoda,rapid,2016,153891,лифтбек,белый,1.6,110,Бензин,механическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
1630000,skoda,rapid,2021,9000,лифтбек,белый,1.4,125,Бензин,роботизированная,передний,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
849000,skoda,rapid,2017,88567,лифтбек,белый,1.6,110,Бензин,автоматическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
549900,skoda,octavia,2010,191000,лифтбек,чёрный,1.6,102,Бензин,механическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
506000,skoda,fabia,2011,156000,хэтчбек 5 дв.,белый,1.4,86,Бензин,механическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
925000,skoda,superb,2012,140000,лифтбек,белый,1.8,152,Бензин,роботизированная,передний,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
580000,skoda,fabia,2014,101500,хэтчбек 5 дв.,серебристый,1.2,70,Бензин,механическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
767000,skoda,rapid,2014,198300,лифтбек,синий,1.4,122,Бензин,роботизированная,передний,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
940000,skoda,rapid,2016,81000,лифтбек,серый,1.6,110,Бензин,автоматическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
830000,skoda,octavia_rs,2010,167000,лифтбек,чёрный,2.0,200,Бензин,роботизированная,передний,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
860000,skoda,yeti,2012,250000,внедорожник 5 дв.,красный,1.8,152,Бензин,роботизированная,полный,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
1550000,skoda,rapid,2020,17921,лифтбек,белый,1.6,110,Бензин,автоматическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
530000,skoda,roomster,2009,138818,компактвэн,чёрный,1.6,105,Бензин,автоматическая,передний,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
729000,skoda,octavia,2014,245400,лифтбек,белый,1.4,140,Бензин,роботизированная,передний,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
639000,skoda,yeti,2010,128200,внедорожник 5 дв.,серый,1.2,105,Бензин,механическая,передний,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
910000,skoda,yeti,2014,87990,внедорожник 5 дв.,белый,1.8,152,Бензин,роботизированная,полный,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
