cost,brand,model_name,modelDate,mileage,bodyType,color,engineDisplacement,enginePower,fuelType,vehicleTransmission,drive,wheel,state,ownersCount,pts,customs
2000000,infiniti,qx56,2012,184400,внедорожник 5 дв.,пурпурный,5.6,405,Бензин,автоматическая,полный,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
879000,infiniti,ex,2008,185532,внедорожник 5 дв.,бежевый,3.5,302,Бензин,автоматическая,полный,Левый,Не требует ремонта,3 или более,Дубликат,Растаможен
2249559,infiniti,qx70,2013,127388,внедорожник 5 дв.,чёрный,3.0,238,Дизель,автоматическая,полный,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
2397000,infiniti,qx70,2015,137500,внедорожник 5 дв.,коричневый,3.0,238,Дизель,автоматическая,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
2090000,infiniti,qx50,2015,81081,внедорожник 5 дв.,пурпурный,2.5,222,Бензин,автоматическая,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
2199000,infiniti,qx70,2014,85950,внедорожник 5 дв.,чёрный,3.7,333,Бензин,автоматическая,полный,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
635000,infiniti,fx,2004,197040,внедорожник 5 дв.,серый,3.5,280,Бензин,автоматическая,полный,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
1944000,infiniti,q50,2017,99213,седан,красный,2.0,211,Бензин,автоматическая,задний,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
1850000,infiniti,fx,2011,81000,внедорожник 5 дв.,чёрный,3.7,333,Бензин,автоматическая,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
3363000,infiniti,qx50,2019,60000,внедорожник 5 дв.,красный,2.0,249,Бензин,вариатор,полный,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
3129000,infiniti,qx80,2015,70622,внедорожник 5 дв.,чёрный,5.6,405,Бензин,автоматическая,полный,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
3425000,infiniti,qx80,2015,150000,внедорожник 5 дв.,синий,5.6,405,Бензин,автоматическая,полный,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
1450000,infiniti,m,2011,128000,седан,чёрный,3.7,333,Бензин,автоматическая,полный,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
870000,infiniti,fx,2007,221000,внедорожник 5 дв.,оранжевый,3.5,280,Бензин,автоматическая,полный,Левый,Не требует ремонта,3 или более,Дубликат,Растаможен
2570000,infiniti,qx70,2014,73000,внедорожник 5 дв.,чёрный,3.7,333,Бензин,автоматическая,полный,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
2299559,infiniti,qx70,2014,128326,внедорожник 5 дв.,синий,3.7,333,Бензин,автоматическая,полный,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
650000,infiniti,g35,2007,170000,седан,серебристый,3.5,315,Бензин,автоматическая,полный,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
2220000,infiniti,jx,2013,30175,внедорожник 5 дв.,серый,3.5,265,Бензин,вариатор,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
2115000,infiniti,q50,2017,106124,седан,чёрный,2.0,211,Бензин,автоматическая,задний,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
2300000,infiniti,q50,2018,12903,седан,белый,2.0,211,Бензин,автоматическая,задний,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
1635000,infiniti,qx70,2013,164450,внедорожник 5 дв.,синий,3.7,333,Бензин,автоматическая,полный,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
2100000,infiniti,q50,2017,144000,седан,белый,2.0,211,Бензин,автоматическая,задний,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
1419000,infiniti,fx,2011,154487,внедорожник 5 дв.,чёрный,3.7,333,Бензин,автоматическая,полный,Левый,Не требует ремонта,3 или более,Дубликат,Растаможен
1624000,infiniti,fx,2013,162479,внедорожник 5 дв.,чёрный,3.7,333,Бензин,автоматическая,полный,Левый,Не требует ремонта,3 или более,Дубликат,Растаможен
1690000,infiniti,qx70,2014,248789,внедорожник 5 дв.,синий,3.0,238,Дизель,автоматическая,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
1250000,infiniti,q50,2014,115000,седан,белый,3.7,328,Бензин,автоматическая,полный,Левый,Не требует ремонта,3 или более,Дубликат,Растаможен
3099000,infiniti,qx60,2019,45666,внедорожник 5 дв.,белый,3.5,283,Бензин,вариатор,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
2649000,infiniti,qx60,2017,68380,внедорожник 5 дв.,серый,3.5,262,Бензин,вариатор,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
2091900,infiniti,qx70,2014,122000,внедорожник 5 дв.,синий,3.7,333,Бензин,автоматическая,полный,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
3250000,infiniti,qx60,2017,70000,внедорожник 5 дв.,белый,2.5,231,Гибрид,вариатор,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
1830000,infiniti,qx50,2014,67481,внедорожник 5 дв.,чёрный,2.5,222,Бензин,автоматическая,полный,Левый,Не требует ремонта,3 или более,Дубликат,Растаможен
1690000,infiniti,qx60,2014,195000,внедорожник 5 дв.,белый,2.5,231,Гибрид,вариатор,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
760000,infiniti,m,2008,216000,седан,серый,3.5,307,Бензин,автоматическая,полный,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
2865000,infiniti,qx50,2018,103847,внедорожник 5 дв.,чёрный,2.0,249,Бензин,вариатор,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
1900000,infiniti,q50,2017,72000,седан,белый,2.0,211,Бензин,автоматическая,задний,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
1250000,infiniti,m,2011,158740,седан,чёрный,3.7,333,Бензин,автоматическая,полный,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
1830000,infiniti,fx,2012,133000,внедорожник 5 дв.,коричневый,3.7,333,Бензин,автоматическая,полный,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
2529000,infiniti,qx30,2016,64088,внедорожник 5 дв.,чёрный,2.0,211,Бензин,роботизированная,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
2374000,infiniti,qx70,2015,72000,внедорожник 5 дв.,чёрный,3.7,333,Бензин,автоматическая,полный,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
4670000,infiniti,qx80,2019,45451,внедорожник 5 дв.,чёрный,5.6,405,Бензин,автоматическая,полный,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
1124000,infiniti,ex,2012,174774,внедорожник 5 дв.,чёрный,2.5,222,Бензин,автоматическая,полный,Левый,Не требует ремонта,3 или более,Дубликат,Растаможен
1995000,infiniti,qx60,2015,120974,внедорожник 5 дв.,синий,3.5,262,Бензин,вариатор,полный,Левый,Не требует ремонта,3 или более,Дубликат,Растаможен
2495000,infiniti,qx70,2016,72000,внедорожник 5 дв.,синий,3.0,238,Дизель,автоматическая,полный,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
506000,infiniti,fx,2003,135607,внедорожник 5 дв.,серебристый,4.5,315,Бензин,автоматическая,полный,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
6550000,infiniti,qx80,2020,16800,внедорожник 5 дв.,чёрный,5.6,405,Бензин,автоматическая,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
3370000,infiniti,qx50,2019,34063,внедорожник 5 дв.,белый,2.0,249,Бензин,вариатор,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
1769000,infiniti,qx56,2012,131514,внедорожник 5 дв.,белый,5.6,405,Бензин,автоматическая,полный,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
799000,infiniti,qx56,2007,216358,внедорожник 5 дв.,чёрный,5.6,325,Бензин,автоматическая,полный,Левый,Не требует ремонта,3 или более,Дубликат,Растаможен
600000,infiniti,fx,2003,250000,внедорожник 5 дв.,чёрный,4.5,315,Бензин,автоматическая,полный,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
2149000,infiniti,qx80,2014,180000,внедорожник 5 дв.,чёрный,5.6,405,Бензин,автоматическая,полный,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
1970000,infiniti,q70,2015,125400,седан,белый,3.7,333,Бензин,автоматическая,полный,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
2515000,infiniti,q50,2017,18676,седан,синий,2.0,211,Бензин,автоматическая,задний,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
1895000,infiniti,qx50,2015,76336,внедорожник 5 дв.,чёрный,2.5,222,Бензин,автоматическая,полный,Левый,Не требует ремонта,2 владельца,Оригинал,Растаможен
1100000,infiniti,fx,2008,211000,внедорожник 5 дв.,коричневый,3.5,307,Бензин,автоматическая,полный,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
3019600,infiniti,qx60,2018,48877,внедорожник 5 дв.,белый,3.5,262,Бензин,вариатор,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
1421000,infiniti,fx,2011,209100,внедорожник 5 дв.,белый,5.0,400,Бензин,автоматическая,полный,Левый,Не требует ремонта,3 или более,Оригинал,Растаможен
750000,infiniti,fx,2007,226000,внедорожник 5 дв.,синий,3.5,280,Бензин,автоматическая,полный,Левый,Не требует ремонта,3 или более,Дубликат,Растаможен
2022000,infiniti,q50,2017,76044,седан,синий,2.0,211,Бензин,автоматическая,задний,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
4495000,infiniti,qx50,2019,1954,внедорожник 5 дв.,серый,2.0,249,Бензин,вариатор,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
4245000,infiniti,qx50,2019,37252,внедорожник 5 дв.,серебристый,2.0,249,Бензин,вариатор,полный,Левый,Не требует ремонта,1 владелец,Оригинал,Растаможен
